Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 KMT,KNN,0,0,euclidean,11,26.333333333333332,50,-1,-1,9,24
 KMT,RF,50,10,0,-1,27.22222222222222,50,-1,-1,-1,25
 KMT,SVM,0,0,linear,-1,28.444444444444443,50,0.5,1,-1,20
 KMT,ZR,0,0,0,0,26.88888888888889,50,-1,-1,-1,27
 KMT,KNN,0,0,canberra,11,30.666666666666668,60,-1,-1,5,22
 KMT,RF,20,40,0,-1,31.333333333333332,60,-1,-1,-1,23
 KMT,SVM,0,0,linear,-1,32.77777777777778,60,0.5,1,-1,22
 KMT,ZR,0,0,0,0,32.77777777777778,60,-1,-1,-1,22
 KMT,KNN,0,0,chebyshev,11,35.0,70,-1,-1,5,38
 KMT,RF,50,40,0,-1,36.888888888888886,70,-1,-1,-1,57
 KMT,SVM,0,0,linear,-1,38.0,70,0.5,1,-1,57
 KMT,ZR,0,0,0,0,38.0,70,-1,-1,-1,57
 KMT,KNN,0,0,euclidean,11,39.333333333333336,80,-1,-1,11,38
 KMT,RF,50,30,0,-1,44.77777777777778,80,-1,-1,-1,29
 KMT,SVM,0,0,poly,-1,45.55555555555556,80,1,2,-1,30
 KMT,ZR,0,0,0,0,45.44444444444444,80,-1,-1,-1,30
 KMT,KNN,0,0,euclidean,11,47.333333333333336,90,-1,-1,9,39
 KMT,RF,30,30,0,-1,46.888888888888886,90,-1,-1,-1,42
 KMT,SVM,0,0,poly,-1,46.888888888888886,90,0.5,2,-1,51
 KMT,ZR,0,0,0,0,46.888888888888886,90,-1,-1,-1,50
 KMT,KNN,0,0,canberra,11,48.25,100,-1,-1,11,40
 KMT,RF,40,40,0,-1,51.625,100,-1,-1,-1,62
 KMT,SVM,0,0,poly,-1,50.375,100,100,4,-1,62
 KMT,ZR,0,0,0,0,49.375,100,-1,-1,-1,59
 BHP,KNN,0,0,chebyshev,11,3.4444444444444446,10,-1,-1,5,4
 BHP,RF,30,10,0,-1,5.111111111111111,10,-1,-1,-1,8
 BHP,SVM,0,0,linear,-1,4.888888888888889,10,0.5,1,-1,3
 BHP,ZR,0,0,0,0,6.666666666666667,10,-1,-1,-1,7
 BHP,KNN,0,0,chebyshev,11,10.444444444444445,20,-1,-1,11,13
 BHP,RF,10,50,0,-1,12.222222222222221,20,-1,-1,-1,11
 BHP,SVM,0,0,poly,-1,12.666666666666666,20,1,2,-1,11
 BHP,ZR,0,0,0,0,11.222222222222221,20,-1,-1,-1,12
 BHP,KNN,0,0,euclidean,11,16.666666666666668,30,-1,-1,3,15
 BHP,RF,20,10,0,-1,15.444444444444445,30,-1,-1,-1,19
 BHP,SVM,0,0,linear,-1,17.333333333333332,30,0.5,1,-1,15
 BHP,ZR,0,0,0,0,17.555555555555557,30,-1,-1,-1,23
 BHP,KNN,0,0,euclidean,11,22.77777777777778,40,-1,-1,7,20
 BHP,RF,30,40,0,-1,22.333333333333332,40,-1,-1,-1,20
 BHP,SVM,0,0,poly,-1,22.11111111111111,40,100,4,-1,22
 BHP,ZR,0,0,0,0,26.333333333333332,40,-1,-1,-1,23
 BHP,KNN,0,0,chebyshev,11,30.0,50,-1,-1,7,17
 BHP,RF,30,30,0,-1,28.666666666666668,50,-1,-1,-1,15
 BHP,SVM,0,0,linear,-1,32.44444444444444,50,0.5,1,-1,11
 BHP,ZR,0,0,0,0,32.44444444444444,50,-1,-1,-1,11
 BHP,KNN,0,0,euclidean,11,32.22222222222222,60,-1,-1,7,39
 BHP,RF,50,20,0,-1,34.111111111111114,60,-1,-1,-1,42
 BHP,SVM,0,0,linear,-1,34.666666666666664,60,0.5,1,-1,40
 BHP,ZR,0,0,0,0,34.666666666666664,60,-1,-1,-1,40
 BHP,KNN,0,0,euclidean,11,42.666666666666664,70,-1,-1,5,42
 BHP,RF,20,20,0,-1,42.666666666666664,70,-1,-1,-1,33
 BHP,SVM,0,0,linear,-1,41.77777777777778,70,0.5,1,-1,32
 BHP,ZR,0,0,0,0,41.77777777777778,70,-1,-1,-1,32
 BHP,KNN,0,0,chebyshev,11,45.111111111111114,80,-1,-1,9,46
 BHP,RF,20,30,0,-1,44.333333333333336,80,-1,-1,-1,33
 BHP,SVM,0,0,poly,-1,44.55555555555556,80,0.5,3,-1,23
 BHP,ZR,0,0,0,0,46.333333333333336,80,-1,-1,-1,22
 BHP,KNN,0,0,euclidean,11,49.0,90,-1,-1,11,57
 BHP,RF,10,20,0,-1,50.22222222222222,90,-1,-1,-1,45
 BHP,SVM,0,0,poly,-1,50.77777777777778,90,5,3,-1,48
 BHP,ZR,0,0,0,0,47.44444444444444,90,-1,-1,-1,44
 BHP,KNN,0,0,chebyshev,11,51.375,100,-1,-1,3,45
 BHP,RF,10,20,0,-1,54.875,100,-1,-1,-1,47
 BHP,SVM,0,0,poly,-1,54.125,100,100,4,-1,45
 BHP,ZR,0,0,0,0,52.125,100,-1,-1,-1,50
 APH,KNN,0,0,euclidean,11,4.333333333333333,10,-1,-1,11,9
 APH,RF,40,30,0,-1,6.0,10,-1,-1,-1,9
