Stock,Algorithm,Estimators,Depth,Metric,No_of_features,Model_Score,Future_day,Our_test_score
 SUPV,KNN,0,0,error,0,-1,80,-1
 SWP,KNN,0,0,error,0,-1,100,-1
 SUPV,KNN,0,0,error,0,-1,90,-1
 SUPV,KNN,0,0,error,0,-1,100,-1
 STZ,KNN,0,0,manhattan,0,0.6950444726810674,40,26
 STN,KNN,0,0,hamming,0,0.4616977225672878,50,33
 SR,KNN,0,0,hamming,0,0.5291828793774319,60,33
 T,KNN,0,0,braycurtis,0,0.7706535141800247,10,8
 TARO,KNN,0,0,hamming,0,0.5100755667506297,10,7
 STN,KNN,0,0,chebyshev,0,0.5831578947368421,60,37
 STZ,KNN,0,0,euclidean,0,0.6611039794608472,50,35
 SR,KNN,0,0,canberra,0,0.7418086500655308,70,50
 TARO,KNN,0,0,braycurtis,0,0.5979643765903307,20,19
 T,KNN,0,0,hamming,0,0.41718555417185554,20,12
 STN,KNN,0,0,hamming,0,0.5310492505353319,70,42
 STZ,KNN,0,0,chebyshev,0,0.6731517509727627,60,24
 SR,KNN,0,0,hamming,0,0.5960264900662252,80,64
 TARO,KNN,0,0,euclidean,0,0.6336760925449871,30,20
 T,KNN,0,0,euclidean,0,0.5610062893081761,30,15
 STN,KNN,0,0,hamming,0,0.5163398692810458,80,32
 STZ,KNN,0,0,chebyshev,0,0.6500655307994757,70,46
 STN,KNN,0,0,manhattan,0,0.6740576496674058,90,37
 SR,KNN,0,0,canberra,0,0.7349397590361446,90,52
 TARO,KNN,0,0,braycurtis,0,0.6558441558441559,40,16
 T,KNN,0,0,braycurtis,0,0.602287166454892,40,24
 STZ,KNN,0,0,hamming,0,0.5403973509933775,80,42
 STN,KNN,0,0,hamming,0,0.5598194130925508,100,46
 SR,KNN,0,0,euclidean,0,0.6657645466847091,100,58
 TARO,KNN,0,0,hamming,0,0.5406824146981627,50,27
 T,KNN,0,0,braycurtis,0,0.62002567394095,50,24
 STZ,KNN,0,0,hamming,0,0.5649263721552878,90,47
 TBB,KNN,0,0,euclidean,0,1.0,10,10
 TARO,KNN,0,0,euclidean,0,0.6684350132625995,60,39
 T,KNN,0,0,hamming,0,0.4773022049286641,60,37
 TDW,KNN,0,0,manhattan,0,0.5166461159062885,10,8
 TDF,KNN,0,0,chebyshev,0,0.654747225647349,10,6
 TBB,KNN,0,0,euclidean,0,1.0,20,20
 STZ,KNN,0,0,manhattan,0,0.7023004059539919,100,60
 TBB,KNN,0,0,error,0,-1,30,-1
 TBB,KNN,0,0,error,0,-1,40,-1
 TBB,KNN,0,0,error,0,-1,50,-1
 TBB,KNN,0,0,error,0,-1,60,-1
 TBB,KNN,0,0,error,0,-1,70,-1
 TBB,KNN,0,0,error,0,-1,80,-1
 TBB,KNN,0,0,error,0,-1,90,-1
 TBB,KNN,0,0,error,0,-1,100,-1
 TARO,KNN,0,0,hamming,0,0.5509383378016086,70,35
 T,KNN,0,0,euclidean,0,0.6304062909567497,70,38
 TDW,KNN,0,0,chebyshev,0,0.547945205479452,20,14
 TPVG,KNN,0,0,manhattan,0,0.7469879518072289,10,9
 TDF,KNN,0,0,chebyshev,0,0.5628891656288917,20,9
 TRNO,KNN,0,0,manhattan,0,0.7256944444444444,10,10
 TPVG,KNN,0,0,euclidean,0,0.5066666666666667,20,13
 TARO,KNN,0,0,chebyshev,0,0.6436314363143631,80,37
 T,KNN,0,0,braycurtis,0,0.6821192052980133,80,49
 TRNO,KNN,0,0,hamming,0,0.4142857142857143,20,9
 TDW,KNN,0,0,hamming,0,0.48427672955974843,30,18
 TDF,KNN,0,0,hamming,0,0.4075471698113208,30,14
 TPVG,KNN,0,0,chebyshev,0,0.47761194029850745,30,14
 TRNO,KNN,0,0,braycurtis,0,0.6323529411764706,30,21
 TARO,KNN,0,0,hamming,0,0.5219178082191781,90,44
 T,KNN,0,0,hamming,0,0.5555555555555556,90,58
 TPVG,KNN,0,0,braycurtis,0,0.847457627118644,40,18
 TDW,KNN,0,0,canberra,0,0.650571791613723,40,29
 TDF,KNN,0,0,hamming,0,0.46378653113087676,40,27
 TRNO,KNN,0,0,euclidean,0,0.6363636363636364,40,19
 TPVG,KNN,0,0,manhattan,0,0.9411764705882353,50,40
 TARO,KNN,0,0,hamming,0,0.556786703601108,100,70
 T,KNN,0,0,hamming,0,0.5453315290933695,100,59
 TRNO,KNN,0,0,hamming,0,0.5,50,28
 TPVG,KNN,0,0,hamming,0,0.6976744186046512,60,47
 TDF,KNN,0,0,manhattan,0,0.6444159178433889,50,41
 TDW,KNN,0,0,euclidean,0,0.5712451861360719,50,34
 TPVG,KNN,0,0,canberra,0,0.9142857142857143,70,54
 TRNO,KNN,0,0,manhattan,0,0.782258064516129,60,24
 TSLX,KNN,0,0,manhattan,0,0.8518518518518519,10,10
 TTM,KNN,0,0,chebyshev,0,0.5232974910394266,10,10
 TDW,KNN,0,0,hamming,0,0.45395590142671854,60,38
 TDF,KNN,0,0,hamming,0,0.5136186770428015,60,37
 TSM,KNN,0,0,canberra,0,0.5795314426633785,10,3
 TPVG,KNN,0,0,braycurtis,0,0.9259259259259259,80,53
 TSLX,KNN,0,0,hamming,0,0.6986301369863014,20,17
 TRNO,KNN,0,0,braycurtis,0,0.7166666666666667,70,38
 TPVG,KNN,0,0,manhattan,0,0.8947368421052632,90,56
 TTM,KNN,0,0,hamming,0,0.5163636363636364,20,11
 TSLX,KNN,0,0,hamming,0,0.5076923076923077,30,23
 TDW,KNN,0,0,braycurtis,0,0.6553079947575361,70,44
 TRNO,KNN,0,0,braycurtis,0,0.75,80,22
 TDF,KNN,0,0,chebyshev,0,0.6264744429882044,70,37
 TSM,KNN,0,0,chebyshev,0,0.5056039850560399,20,15
 TPVG,KNN,0,0,manhattan,0,1.0,100,9
 TSLX,KNN,0,0,canberra,0,0.8245614035087719,40,16
 TTM,KNN,0,0,chebyshev,0,0.6217712177121771,30,23
 TRNO,KNN,0,0,hamming,0,0.5223214285714286,90,34
 TDW,KNN,0,0,chebyshev,0,0.5814569536423841,80,54
 TSLX,KNN,0,0,chebyshev,0,0.6326530612244898,50,35
 TDF,KNN,0,0,chebyshev,0,0.6569536423841059,80,36
 TSM,KNN,0,0,hamming,0,0.49559748427672956,30,20
 TTM,KNN,0,0,euclidean,0,0.6385767790262172,40,25
 TRNO,KNN,0,0,braycurtis,0,0.7824074074074074,100,64
 TSLX,KNN,0,0,manhattan,0,0.9024390243902439,60,30
 TDW,KNN,0,0,chebyshev,0,0.5930388219544847,90,48
 TDF,KNN,0,0,hamming,0,0.5502008032128514,90,49
 TSM,KNN,0,0,canberra,0,0.7052096569250318,40,39
 TSLX,KNN,0,0,hamming,0,0.6666666666666666,70,42
 TTM,KNN,0,0,canberra,0,0.6577946768060836,50,29
 TSLX,KNN,0,0,hamming,0,0.6,80,54
 TDW,KNN,0,0,manhattan,0,0.6427604871447903,100,54
 TDF,KNN,0,0,chebyshev,0,0.638700947225981,100,57
 TTM,KNN,0,0,braycurtis,0,0.6853281853281853,60,35
 TSM,KNN,0,0,chebyshev,0,0.5738125802310655,50,35
 TSLX,KNN,0,0,chebyshev,0,0.8235294117647058,90,59
 TSLX,KNN,0,0,hamming,0,1.0,100,17
 TTM,KNN,0,0,euclidean,0,0.5882352941176471,70,49
 TSM,KNN,0,0,chebyshev,0,0.5810635538261998,60,29
 USX,KNN,0,0,error,0,-1,10,-1
 UBS,KNN,0,0,canberra,0,0.6353092783505154,10,9
 USX,KNN,0,0,error,0,-1,20,-1
 UHS,KNN,0,0,chebyshev,0,0.5573366214549939,10,2
 USNA,KNN,0,0,hamming,0,0.4204685573366215,10,3
 USX,KNN,0,0,error,0,-1,30,-1
 USX,KNN,0,0,error,0,-1,40,-1
 UNFI,KNN,0,0,braycurtis,0,0.5388409371146733,10,6
 UBA,KNN,0,0,hamming,0,0.549618320610687,10,10
 USX,KNN,0,0,error,0,-1,50,-1
 USX,KNN,0,0,error,0,-1,60,-1
 USX,KNN,0,0,error,0,-1,70,-1
 USX,KNN,0,0,error,0,-1,80,-1
 USX,KNN,0,0,error,0,-1,90,-1
 USX,KNN,0,0,error,0,-1,100,-1
 TTM,KNN,0,0,chebyshev,0,0.6314741035856574,80,49
 TSM,KNN,0,0,hamming,0,0.54521625163827,70,32
 UBS,KNN,0,0,euclidean,0,0.5403645833333334,20,7
 UHS,KNN,0,0,euclidean,0,0.5292652552926526,20,5
 UBA,KNN,0,0,chebyshev,0,0.4845758354755784,20,13
 USNA,KNN,0,0,braycurtis,0,0.6027397260273972,20,11
 UNFI,KNN,0,0,chebyshev,0,0.5205479452054794,20,16
 TTM,KNN,0,0,manhattan,0,0.6639676113360324,90,53
 TSM,KNN,0,0,hamming,0,0.5311258278145695,80,50
 UBS,KNN,0,0,euclidean,0,0.5552631578947368,30,25
 UHS,KNN,0,0,manhattan,0,0.6088050314465409,30,16
 UNFI,KNN,0,0,manhattan,0,0.6327044025157232,30,24
 UBA,KNN,0,0,hamming,0,0.43506493506493504,30,19
 USNA,KNN,0,0,chebyshev,0,0.5849056603773585,30,19
 TTM,KNN,0,0,canberra,0,0.6851851851851852,100,58
 TSM,KNN,0,0,euclidean,0,0.6171352074966533,90,60
 UBS,KNN,0,0,canberra,0,0.6555851063829787,40,30
 UHS,KNN,0,0,manhattan,0,0.6645489199491741,40,21
 UBA,KNN,0,0,hamming,0,0.5,40,22
 UNFI,KNN,0,0,braycurtis,0,0.6709021601016518,40,27
 USNA,KNN,0,0,hamming,0,0.49301143583227447,40,32
 UBS,KNN,0,0,braycurtis,0,0.5873655913978495,50,32
 TSM,KNN,0,0,braycurtis,0,0.6765899864682002,100,53
 UHS,KNN,0,0,canberra,0,0.6777920410783055,50,31
 UBA,KNN,0,0,hamming,0,0.4920424403183024,50,33
 USNA,KNN,0,0,euclidean,0,0.6020539152759948,50,30
 UNFI,KNN,0,0,hamming,0,0.496790757381258,50,31
 UBS,KNN,0,0,hamming,0,0.44429347826086957,60,38
 UBA,KNN,0,0,hamming,0,0.5053619302949062,60,33
 UHS,KNN,0,0,euclidean,0,0.6329442282749675,60,39
 USNA,KNN,0,0,chebyshev,0,0.603112840466926,60,28
 UNFI,KNN,0,0,chebyshev,0,0.6303501945525292,60,41
 VAL,KNN,0,0,braycurtis,0,0.5363748458692972,10,7
 UTX,KNN,0,0,euclidean,0,0.7743526510480888,10,8
 UBS,KNN,0,0,hamming,0,0.45879120879120877,70,37
 UBA,KNN,0,0,chebyshev,0,0.6151761517615176,70,38
 UHS,KNN,0,0,braycurtis,0,0.7103538663171691,70,46
 USNA,KNN,0,0,euclidean,0,0.6120576671035387,70,39
 UNFI,KNN,0,0,canberra,0,0.6920052424639581,70,42
 VAL,KNN,0,0,hamming,0,0.45703611457036114,20,17
 UTX,KNN,0,0,canberra,0,0.635118306351183,20,8
 UBS,KNN,0,0,canberra,0,0.7111111111111111,80,56
 UBA,KNN,0,0,manhattan,0,0.689041095890411,80,44
 USNA,KNN,0,0,chebyshev,0,0.5748344370860927,80,37
 UHS,KNN,0,0,canberra,0,0.7072847682119205,80,52
 UNFI,KNN,0,0,chebyshev,0,0.6066225165562914,80,44
 VAL,KNN,0,0,euclidean,0,0.620125786163522,30,25
 UTX,KNN,0,0,hamming,0,0.4037735849056604,30,16
 UBS,KNN,0,0,manhattan,0,0.648876404494382,90,50
 UBA,KNN,0,0,hamming,0,0.5595567867036011,90,57
 USNA,KNN,0,0,canberra,0,0.6720214190093708,90,47
 UHS,KNN,0,0,chebyshev,0,0.6251673360107095,90,47
 UNFI,KNN,0,0,manhattan,0,0.6987951807228916,90,57
 VAL,KNN,0,0,hamming,0,0.46886912325285895,40,25
 UTX,KNN,0,0,manhattan,0,0.6315120711562897,40,26
 UBS,KNN,0,0,euclidean,0,0.6392045454545454,100,68
 UBA,KNN,0,0,canberra,0,0.6512605042016807,100,72
 USNA,KNN,0,0,braycurtis,0,0.6427604871447903,100,68
 UHS,KNN,0,0,chebyshev,0,0.6102841677943166,100,48
 UNFI,KNN,0,0,canberra,0,0.7090663058186739,100,52
 VAL,KNN,0,0,hamming,0,0.5070603337612324,50,30
 UTX,KNN,0,0,braycurtis,0,0.6739409499358151,50,36
 VSM,KNN,0,0,error,0,-1,10,-1
 VSM,KNN,0,0,error,0,-1,20,-1
 VSM,KNN,0,0,error,0,-1,30,-1
 VSM,KNN,0,0,error,0,-1,40,-1
 VSM,KNN,0,0,error,0,-1,50,-1
 VSM,KNN,0,0,error,0,-1,60,-1
 VSM,KNN,0,0,error,0,-1,70,-1
 VSM,KNN,0,0,error,0,-1,80,-1
 VSM,KNN,0,0,error,0,-1,90,-1
 VSM,KNN,0,0,error,0,-1,100,-1
 VOC,KNN,0,0,manhattan,0,0.5555555555555556,10,5
 VAL,KNN,0,0,euclidean,0,0.5875486381322957,60,38
 WIA,KNN,0,0,canberra,0,0.976897689768977,10,10
 UTX,KNN,0,0,euclidean,0,0.6381322957198443,60,37
 VKQ,KNN,0,0,euclidean,0,0.9209876543209876,10,9
 WFC,KNN,0,0,euclidean,0,0.7422934648581998,10,5
 VVR,KNN,0,0,hamming,0,0.8914919852034525,10,10
 VOC,KNN,0,0,hamming,0,0.47465437788018433,20,17
 WIA,KNN,0,0,manhattan,0,0.9682274247491639,20,20
 VAL,KNN,0,0,chebyshev,0,0.5884665792922673,70,43
 VOC,KNN,0,0,chebyshev,0,0.6076555023923444,30,20
 UTX,KNN,0,0,hamming,0,0.5439056356487549,70,35
 VKQ,KNN,0,0,braycurtis,0,0.8416458852867831,20,19
 WFC,KNN,0,0,hamming,0,0.47447073474470736,20,14
 VVR,KNN,0,0,braycurtis,0,0.8455790784557908,20,18
 VOC,KNN,0,0,hamming,0,0.527363184079602,40,28
 WIA,KNN,0,0,canberra,0,0.9203389830508475,30,30
 VAL,KNN,0,0,hamming,0,0.49801324503311256,80,50
 VKQ,KNN,0,0,braycurtis,0,0.7909319899244333,30,22
 UTX,KNN,0,0,hamming,0,0.6039735099337749,80,68
 WFC,KNN,0,0,braycurtis,0,0.630188679245283,30,15
 VVR,KNN,0,0,braycurtis,0,0.7974842767295598,30,22
 VOC,KNN,0,0,euclidean,0,0.533678756476684,50,34
 WIA,KNN,0,0,hamming,0,0.8247422680412371,40,40
 VAL,KNN,0,0,canberra,0,0.6559571619812584,90,50
 VOC,KNN,0,0,braycurtis,0,0.6810810810810811,60,43
 VKQ,KNN,0,0,hamming,0,0.5305343511450382,40,31
 UTX,KNN,0,0,hamming,0,0.5997322623828648,90,76
 WFC,KNN,0,0,canberra,0,0.6404066073697586,40,20
 VVR,KNN,0,0,hamming,0,0.5641677255400254,40,19
 WIA,KNN,0,0,manhattan,0,0.8466898954703833,50,43
 VOC,KNN,0,0,euclidean,0,0.5706214689265536,70,43
 VAL,KNN,0,0,hamming,0,0.5480378890392422,100,62
 VKQ,KNN,0,0,canberra,0,0.7390745501285347,50,30
 UTX,KNN,0,0,hamming,0,0.5886332882273342,100,69
 WFC,KNN,0,0,euclidean,0,0.5969191270860077,50,28
 VVR,KNN,0,0,hamming,0,0.43774069319640563,50,15
 VOC,KNN,0,0,manhattan,0,0.5976331360946746,80,46
 WIA,KNN,0,0,hamming,0,0.5653710247349824,60,49
 VOC,KNN,0,0,canberra,0,0.6894409937888198,90,52
 VKQ,KNN,0,0,canberra,0,0.7285714285714285,60,36
 WIA,KNN,0,0,canberra,0,0.7885304659498208,70,43
 WFC,KNN,0,0,chebyshev,0,0.556420233463035,60,33
 VVR,KNN,0,0,chebyshev,0,0.6511024643320363,60,34
 WNC,KNN,0,0,hamming,0,0.43773119605425403,10,5
 WPC,KNN,0,0,euclidean,0,0.7114673242909988,10,10
 VOC,KNN,0,0,hamming,0,0.5228758169934641,100,56
 WIA,KNN,0,0,hamming,0,0.4690909090909091,80,26
 VKQ,KNN,0,0,euclidean,0,0.6089238845144357,70,44
 WFC,KNN,0,0,chebyshev,0,0.5858453473132372,70,46
 VVR,KNN,0,0,chebyshev,0,0.598951507208388,70,26
 WNC,KNN,0,0,hamming,0,0.45454545454545453,20,15
 WPC,KNN,0,0,chebyshev,0,0.5491905354919053,20,16
 WIA,KNN,0,0,chebyshev,0,0.6309963099630996,90,28
 WFC,KNN,0,0,euclidean,0,0.6397350993377483,80,55
 VKQ,KNN,0,0,chebyshev,0,0.5424403183023873,80,48
 VVR,KNN,0,0,hamming,0,0.4543046357615894,80,18
 WNC,KNN,0,0,chebyshev,0,0.5886792452830188,30,20
 WPC,KNN,0,0,hamming,0,0.38742138364779877,30,15
 WIA,KNN,0,0,hamming,0,0.47752808988764045,100,81
 VKQ,KNN,0,0,chebyshev,0,0.5911528150134048,90,37
 WFC,KNN,0,0,hamming,0,0.535475234270415,90,68
 VVR,KNN,0,0,chebyshev,0,0.5756358768406962,90,6
 WNC,KNN,0,0,hamming,0,0.49682337992376113,40,24
 WPC,KNN,0,0,braycurtis,0,0.6721728081321474,40,32
 WFC,KNN,0,0,hamming,0,0.5669824086603519,100,73
 VKQ,KNN,0,0,chebyshev,0,0.5853658536585366,100,30
 VVR,KNN,0,0,hamming,0,0.4749661705006766,100,10
 WNC,KNN,0,0,hamming,0,0.5250320924261874,50,27
 WPC,KNN,0,0,chebyshev,0,0.6367137355584083,50,29
 XRF,KNN,0,0,error,0,-1,10,-1
 XRF,KNN,0,0,error,0,-1,20,-1
 XRF,KNN,0,0,error,0,-1,30,-1
 XRF,KNN,0,0,error,0,-1,40,-1
 XRF,KNN,0,0,error,0,-1,50,-1
 XRF,KNN,0,0,error,0,-1,60,-1
 XRF,KNN,0,0,error,0,-1,70,-1
 XRF,KNN,0,0,error,0,-1,80,-1
 XRF,KNN,0,0,error,0,-1,90,-1
 XRF,KNN,0,0,error,0,-1,100,-1
 XEC,KNN,0,0,canberra,0,0.5386949924127465,10,8
 WNC,KNN,0,0,chebyshev,0,0.5758754863813229,60,36
 WPC,KNN,0,0,euclidean,0,0.6640726329442282,60,47
 ZF,KNN,0,0,hamming,0,0.8508014796547472,10,7
 XEC,KNN,0,0,manhattan,0,0.6221198156682027,20,10
 WNC,KNN,0,0,hamming,0,0.5176933158584535,70,51
 WPC,KNN,0,0,canberra,0,0.7064220183486238,70,60
 ZF,KNN,0,0,canberra,0,0.7384806973848069,20,6
 XEC,KNN,0,0,canberra,0,0.6905132192846034,30,21
 WNC,KNN,0,0,chebyshev,0,0.5509933774834437,80,44
 WPC,KNN,0,0,euclidean,0,0.671523178807947,80,42
 ZF,KNN,0,0,chebyshev,0,0.5836477987421383,30,20
 XEC,KNN,0,0,canberra,0,0.6818897637795276,40,27
 WNC,KNN,0,0,hamming,0,0.5140562248995983,90,52
 WPC,KNN,0,0,manhattan,0,0.7309236947791165,90,36
 ZF,KNN,0,0,hamming,0,0.48030495552731894,40,17
 XEC,KNN,0,0,hamming,0,0.5007974481658692,50,31
 WNC,KNN,0,0,hamming,0,0.5142083897158322,100,69
 WPC,KNN,0,0,euclidean,0,0.6644113667117727,100,64
 ZF,KNN,0,0,manhattan,0,0.668806161745828,50,37
 XEC,KNN,0,0,chebyshev,0,0.567043618739903,60,32
 ZF,KNN,0,0,chebyshev,0,0.5706874189364461,60,41
 XEC,KNN,0,0,manhattan,0,0.6235679214402619,70,40
 ZF,KNN,0,0,chebyshev,0,0.5963302752293578,70,64
 XEC,KNN,0,0,hamming,0,0.4427860696517413,80,46
 ZF,KNN,0,0,euclidean,0,0.614569536423841,80,34
 XEC,KNN,0,0,braycurtis,0,0.6638655462184874,90,50
 ZF,KNN,0,0,chebyshev,0,0.6091030789825971,90,38
 XEC,KNN,0,0,hamming,0,0.504258943781942,100,54
 ZF,KNN,0,0,euclidean,0,0.6535859269282814,100,36
 
