Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 BMI,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 BMI,ZR,0,0,0,0,41.55555555555556,60,-1,-1,11
 BMI,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 BMI,ZR,0,0,0,0,42.666666666666664,70,-1,-1,63
 BMI,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 BMI,ZR,0,0,0,0,48.77777777777778,80,-1,-1,39
 BMI,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 BMI,ZR,0,0,0,0,55.25,90,-1,-1,38
 BMI,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 BMI,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 BMI,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 BMI,ZR,0,0,0,0,60.0,100,-1,-1,33
 PUK,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 PUK,ZR,0,0,0,0,5.111111111111111,10,-1,-1,4
 PUK,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 PUK,ZR,0,0,0,0,10.666666666666666,20,-1,-1,13
 PUK,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 PUK,ZR,0,0,0,0,12.222222222222221,30,-1,-1,14
 PUK,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 PUK,ZR,0,0,0,0,18.555555555555557,40,-1,-1,27
 PUK,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 PUK,ZR,0,0,0,0,27.555555555555557,50,-1,-1,50
 PUK,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 PUK,ZR,0,0,0,0,38.666666666666664,60,-1,-1,15
 PUK,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 PUK,ZR,0,0,0,0,44.666666666666664,70,-1,-1,41
 PUK,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 PUK,ZR,0,0,0,0,48.77777777777778,80,-1,-1,26
 PUK,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 PUK,ZR,0,0,0,0,53.375,90,-1,-1,26
 PUK,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 PUK,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 PUK,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 PUK,ZR,0,0,0,0,61.0,100,-1,-1,24
 TSM,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 TSM,ZR,0,0,0,0,3.7777777777777777,10,-1,-1,7
 TSM,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 TSM,ZR,0,0,0,0,8.777777777777779,20,-1,-1,0
 TSM,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 TSM,ZR,0,0,0,0,15.11111111111111,30,-1,-1,2
 TSM,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 TSM,ZR,0,0,0,0,18.77777777777778,40,-1,-1,40
 TSM,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 TSM,ZR,0,0,0,0,28.0,50,-1,-1,46
 TSM,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 TSM,ZR,0,0,0,0,38.44444444444444,60,-1,-1,34
 TSM,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 TSM,ZR,0,0,0,0,48.333333333333336,70,-1,-1,36
 TSM,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 TSM,ZR,0,0,0,0,53.77777777777778,80,-1,-1,50
 TSM,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 TSM,ZR,0,0,0,0,58.666666666666664,90,-1,-1,39
 TSM,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 TSM,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 TSM,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 TSM,ZR,0,0,0,0,62.25,100,-1,-1,51
 EV,KNN,0,0,-1,-1,-1,10,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,10,-1,-1,-1
 EV,ZR,0,0,0,0,5.888888888888889,10,-1,-1,5
 EV,KNN,0,0,-1,-1,-1,20,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,20,-1,-1,-1
 EV,ZR,0,0,0,0,7.888888888888889,20,-1,-1,0
 EV,KNN,0,0,-1,-1,-1,30,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,30,-1,-1,-1
 EV,ZR,0,0,0,0,7.444444444444445,30,-1,-1,8
 EV,KNN,0,0,-1,-1,-1,40,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,40,-1,-1,-1
 EV,ZR,0,0,0,0,15.555555555555555,40,-1,-1,40
 EV,KNN,0,0,-1,-1,-1,50,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,50,-1,-1,-1
 EV,ZR,0,0,0,0,23.0,50,-1,-1,25
 EV,KNN,0,0,-1,-1,-1,60,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,60,-1,-1,-1
 EV,ZR,0,0,0,0,30.333333333333332,60,-1,-1,3
 EV,KNN,0,0,-1,-1,-1,70,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,70,-1,-1,-1
 EV,ZR,0,0,0,0,35.888888888888886,70,-1,-1,55
 EV,KNN,0,0,-1,-1,-1,80,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,80,-1,-1,-1
 EV,ZR,0,0,0,0,43.666666666666664,80,-1,-1,41
 EV,KNN,0,0,-1,-1,-1,90,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,90,-1,-1,-1
 EV,ZR,0,0,0,0,48.666666666666664,90,-1,-1,16
 EV,KNN,0,0,-1,-1,-1,100,-1,-1,-1
 EV,RF,-1,-1,0,-1,-1,-1,-1,-1,-1
 EV,SVM,0,0,Linear,-1,-1,100,-1,-1,-1
 EV,ZR,0,0,0,0,54.75,100,-1,-1,30
 
